review_id,sentence_id,sentence_text,target,category,polarity,from,to
1445,1445:0,من الجميل العودة إلى المدينة هذه زيارتنا للمدينة وكنا نخطط لمكان إقامتنا خلال هذه الزيارة. وكان علينا الإقامة في هذا الفندق لأنه أول فندق بالقرب من المسجد الحرام بعد الوصول للمدينة. كانت الإقامة بالإجمال جيدة. وكان الطاقم ودود وجيد. وكان الفطور صباح اليوم التالي متوسط. والإقامة بالإجمال كانت ممتعة ولطيفة,الإقامة,HOTEL#GENERAL,positive,187,194
1089,1089:0,طاقم العمل اللطيف و البوفيه يعوضان الغرف المتهالكة,طاقم العمل,SERVICE#GENERAL,positive,0,10
1089,1089:0,طاقم العمل اللطيف و البوفيه يعوضان الغرف المتهالكة,البوفيه,FOOD_DRINKS#QUALITY,positive,20,27
1089,1089:0,طاقم العمل اللطيف و البوفيه يعوضان الغرف المتهالكة,الغرف,ROOMS#GENERAL,negative,35,40
1089,1089:1,ذهبنا هناك كالزوجين للغوص لمدة أسبوع. الموقع يقع بشكل لطيف بالقرب من مارينا  لسان  الغوص,الموقع,LOCATION#GENERAL,positive,38,44
1089,1089:2,الخدمة جيدة و البيئة المحيطة أنيقة و مُحَافَظ عليها جيداً,الخدمة,SERVICE#GENERAL,positive,0,6
1089,1089:2,الخدمة جيدة و البيئة المحيطة أنيقة و مُحَافَظ عليها جيداً,البيئة المحيطة,LOCATION#GENERAL,positive,14,28
1089,1089:3,الغرف متهالكة قليلاً و لكن منظمة,الغرف,ROOMS#GENERAL,neutral,0,5
1089,1089:4,أكثر البوفيهات  إبهاراً في الإفطار و العشاء! لم أر قط شيئاً كهذا ، بالتأكيد يستحق المال,البوفيهات,FOOD_DRINKS#QUALITY,positive,5,14
842,842:0,ابعث برسالة شكر الى ادارة الفندق و كل القائمين عليه بحفاوة الاستقبال,ادارة الفندق,HOTEL#GENERAL,positive,20,32
842,842:0,ابعث برسالة شكر الى ادارة الفندق و كل القائمين عليه بحفاوة الاستقبال,الاستقبال,SERVICE#GENERAL,positive,59,68
842,842:1,و حسن الضيافة و حسن المعاملة و جميع الخدمات المقدمة من الفندق,الضيافة,SERVICE#GENERAL,positive,6,13
842,842:1,و حسن الضيافة و حسن المعاملة و جميع الخدمات المقدمة من الفندق,المعاملة,SERVICE#GENERAL,positive,20,28
842,842:1,و حسن الضيافة و حسن المعاملة و جميع الخدمات المقدمة من الفندق,الخدمات,SERVICE#GENERAL,positive,36,43
842,842:2,هذه رسالة شكر واجبه مني حسن كمال عبد الواحد لما وجدته من حسن الضيافة.و اخص بالشكر الاستاذ عبد الشافي السيد لما قدمه من استقبال و تقديم كل ما احتاجه,الضيافة,SERVICE#GENERAL,positive,61,68
1671,1671:0,سوف نعود بالتأكيد  أحبطتنا قراءة التعليقات في تريب قبل أن نسافر بالفعل، ولكن بعد أن فكرنا في الموضوع، فقد ذهبنا. سعدنا بذلك، لأننا وجدنا أن المكان جميل للغاية (ما هو سبب القلق).,المكان,LOCATION#GENERAL,positive,140,146
1671,1671:1,كان الطعام يوافق جميع الأذواق كما كانت المشروبات جيدة. كان فريق العمل ودودًا والغرفة نظيفة جدًا. تقع خزينة الودائع على يسار الاستقبال.,الطعام,FOOD_DRINKS#STYLE_OPTIONS,positive,4,10
1671,1671:1,كان الطعام يوافق جميع الأذواق كما كانت المشروبات جيدة. كان فريق العمل ودودًا والغرفة نظيفة جدًا. تقع خزينة الودائع على يسار الاستقبال.,المشروبات,FOOD_DRINKS#QUALITY,neutral,39,48
1671,1671:1,كان الطعام يوافق جميع الأذواق كما كانت المشروبات جيدة. كان فريق العمل ودودًا والغرفة نظيفة جدًا. تقع خزينة الودائع على يسار الاستقبال.,فريق العمل,SERVICE#GENERAL,positive,59,69
1671,1671:1,كان الطعام يوافق جميع الأذواق كما كانت المشروبات جيدة. كان فريق العمل ودودًا والغرفة نظيفة جدًا. تقع خزينة الودائع على يسار الاستقبال.,الغرفة,ROOMS#CLEANLINESS,positive,78,84
1607,1607:0,فندق ممتاز لولا المصاعد // فندق ممتاز ورائع وجهود مبذولة لخدمة النزيل لكن مشكلة المصاعد تبقى بدون حل حيث يتم الأنتظار لربع ساعة او اكثر للذهاب للحرم او العودة منه للغرفة . اما التأخير في استلام الغرفة فأعتقد انه من السهل حلها لأن الزبائن متوقع وصولهم فيجب ان تكون الغرفة جاهزة عند الساعة 17.000 مساءً بشكل يومي,فندق,HOTEL#GENERAL,positive,0,4
1607,1607:0,فندق ممتاز لولا المصاعد // فندق ممتاز ورائع وجهود مبذولة لخدمة النزيل لكن مشكلة المصاعد تبقى بدون حل حيث يتم الأنتظار لربع ساعة او اكثر للذهاب للحرم او العودة منه للغرفة . اما التأخير في استلام الغرفة فأعتقد انه من السهل حلها لأن الزبائن متوقع وصولهم فيجب ان تكون الغرفة جاهزة عند الساعة 17.000 مساءً بشكل يومي,فندق,HOTEL#GENERAL,positive,27,31
1607,1607:0,فندق ممتاز لولا المصاعد // فندق ممتاز ورائع وجهود مبذولة لخدمة النزيل لكن مشكلة المصاعد تبقى بدون حل حيث يتم الأنتظار لربع ساعة او اكثر للذهاب للحرم او العودة منه للغرفة . اما التأخير في استلام الغرفة فأعتقد انه من السهل حلها لأن الزبائن متوقع وصولهم فيجب ان تكون الغرفة جاهزة عند الساعة 17.000 مساءً بشكل يومي,المصاعد,ROOMS_AMENITIES#QUALITY,negative,16,23
586,586:0,"فندق رائع زبون دائم ,الفندق كما لو انت في بيتك من أمن و أمان يتمتع بالنظافة التامة و الاقامه الطيبة وكذلك الأكل في غاية النظافة وأيضا تنوع الاطباق بشكل دائم نحو الأفضل ..",فندق,HOTEL#GENERAL,positive,0,4
586,586:0,"فندق رائع زبون دائم ,الفندق كما لو انت في بيتك من أمن و أمان يتمتع بالنظافة التامة و الاقامه الطيبة وكذلك الأكل في غاية النظافة وأيضا تنوع الاطباق بشكل دائم نحو الأفضل ..",الأكل,FOOD_DRINKS#QUALITY,positive,106,111
586,586:0,"فندق رائع زبون دائم ,الفندق كما لو انت في بيتك من أمن و أمان يتمتع بالنظافة التامة و الاقامه الطيبة وكذلك الأكل في غاية النظافة وأيضا تنوع الاطباق بشكل دائم نحو الأفضل ..",الاطباق,FOOD_DRINKS#STYLE_OPTIONS,positive,139,146
586,586:1,وأتمنى الحفاظ علي أســــــعاره الذي يجذب الكثير من السياح للفندق ..,أســــــعاره,HOTEL#PRICES,positive,18,30
586,586:2,وشكر خاص لطاقم العمل بالكامل .. والخدمة ممتازة المزيد,طاقم العمل,SERVICE#GENERAL,positive,10,20
586,586:2,وشكر خاص لطاقم العمل بالكامل .. والخدمة ممتازة المزيد,الخدمة,SERVICE#GENERAL,positive,33,39
2112,2112:0,مكان لا يطاق الاكل بشع المشروبات مقرفه .. المطعم غير نظيف و الخدمه مستوي ثلاث نجوم .. بالاضافه ان الشاليهات علي البحر متهالكه و الاداره مخادعه حيث تم تسكينا في غرف غير المتفق عليها و تغييرها بعد الاعتراض لدي الاداره,الاكل,FOOD_DRINKS#QUALITY,negative,13,18
2112,2112:0,مكان لا يطاق الاكل بشع المشروبات مقرفه .. المطعم غير نظيف و الخدمه مستوي ثلاث نجوم .. بالاضافه ان الشاليهات علي البحر متهالكه و الاداره مخادعه حيث تم تسكينا في غرف غير المتفق عليها و تغييرها بعد الاعتراض لدي الاداره,المطعم,FACILITIES#CLEANLINESS,negative,42,48
2112,2112:0,مكان لا يطاق الاكل بشع المشروبات مقرفه .. المطعم غير نظيف و الخدمه مستوي ثلاث نجوم .. بالاضافه ان الشاليهات علي البحر متهالكه و الاداره مخادعه حيث تم تسكينا في غرف غير المتفق عليها و تغييرها بعد الاعتراض لدي الاداره,الشاليهات,FACILITIES#QUALITY,negative,98,107
2112,2112:0,مكان لا يطاق الاكل بشع المشروبات مقرفه .. المطعم غير نظيف و الخدمه مستوي ثلاث نجوم .. بالاضافه ان الشاليهات علي البحر متهالكه و الاداره مخادعه حيث تم تسكينا في غرف غير المتفق عليها و تغييرها بعد الاعتراض لدي الاداره,الاداره,SERVICE#GENERAL,negative,128,135
1075,1075:0,فندق مريع,فندق,HOTEL#COMFORT,negative,0,4
1075,1075:1,"أقمت في 16 ديسمبر 2012. الموظفون كانوا وقحين ,استغرقوا الكثير من الوقت في تسجيل تاريخ الوصول",الموظفون,SERVICE#GENERAL,negative,24,32
1075,1075:2,الغرفة ودوره المياه قديمة وقذرة للغاية. . لن أحجز هذا الفندق مجدداً.,الغرفة,ROOMS#GENERAL,negative,0,6
1075,1075:2,الغرفة ودوره المياه قديمة وقذرة للغاية. . لن أحجز هذا الفندق مجدداً.,دوره المياه,ROOMS#GENERAL,negative,8,19
